Label	Type	Band	Chr	Arm	Index
Gain_18q23	Gain	18q23	18	18q	2270
Fusion_18q23	Fusion	18q23	18	18q	2271
Loss_18q223	Loss	18q223	18	18q	2272
Gain_18q223	Gain	18q223	18	18q	2273
Fusion_18q223	Fusion	18q223	18	18q	2274
Loss_18q222	Loss	18q222	18	18q	2275
Gain_18q222	Gain	18q222	18	18q	2276
Fusion_18q222	Fusion	18q222	18	18q	2277
Loss_18q221	Loss	18q221	18	18q	2278
Gain_18q221	Gain	18q221	18	18q	2279
Fusion_18q221	Fusion	18q221	18	18q	2280
Loss_18q2133	Loss	18q2133	18	18q	2281
Gain_18q2133	Gain	18q2133	18	18q	2282
Fusion_18q2133	Fusion	18q2133	18	18q	2283
Loss_18q2132	Loss	18q2132	18	18q	2284
Gain_18q2132	Gain	18q2132	18	18q	2285
Fusion_18q2132	Fusion	18q2132	18	18q	2286
Loss_18q2131	Loss	18q2131	18	18q	2287
Gain_18q2131	Gain	18q2131	18	18q	2288
Fusion_18q2131	Fusion	18q2131	18	18q	2289
Loss_18q212	Loss	18q212	18	18q	2290
Gain_18q212	Gain	18q212	18	18q	2291
Fusion_18q212	Fusion	18q212	18	18q	2292
Loss_18q211	Loss	18q211	18	18q	2293
Gain_18q211	Gain	18q211	18	18q	2294
Fusion_18q211	Fusion	18q211	18	18q	2295
Loss_18q123	Loss	18q123	18	18q	2296
Gain_18q123	Gain	18q123	18	18q	2297
Fusion_18q123	Fusion	18q123	18	18q	2298
Loss_18q122	Loss	18q122	18	18q	2299
Gain_18q122	Gain	18q122	18	18q	2300
Fusion_18q122	Fusion	18q122	18	18q	2301
Loss_18q121	Loss	18q121	18	18q	2302
Gain_18q121	Gain	18q121	18	18q	2303
Fusion_18q121	Fusion	18q121	18	18q	2304
Loss_18q112	Loss	18q112	18	18q	2305
Gain_18q112	Gain	18q112	18	18q	2306
Fusion_18q112	Fusion	18q112	18	18q	2307
Loss_18q111	Loss	18q111	18	18q	2308
Gain_18q111	Gain	18q111	18	18q	2309
Fusion_18q111	Fusion	18q111	18	18q	2310
Loss_18q10	Loss	18q10	18	18q	2311
Gain_18q10	Gain	18q10	18	18q	2312
Fusion_18q10	Fusion	18q10	18	18q	2313
Loss_18p10	Loss	18p10	18	18p	2314
Gain_18p10	Gain	18p10	18	18p	2315
Fusion_18p10	Fusion	18p10	18	18p	2316
Loss_18p111	Loss	18p111	18	18p	2317
Gain_18p111	Gain	18p111	18	18p	2318
Fusion_18p111	Fusion	18p111	18	18p	2319
Loss_18p1121	Loss	18p1121	18	18p	2320
Gain_18p1121	Gain	18p1121	18	18p	2321
Fusion_18p1121	Fusion	18p1121	18	18p	2322
Loss_18p1122	Loss	18p1122	18	18p	2323
Gain_18p1122	Gain	18p1122	18	18p	2324
Fusion_18p1122	Fusion	18p1122	18	18p	2325
Loss_18p1123	Loss	18p1123	18	18p	2326
Gain_18p1123	Gain	18p1123	18	18p	2327
Fusion_18p1123	Fusion	18p1123	18	18p	2328
Loss_18p1131	Loss	18p1131	18	18p	2329
Gain_18p1131	Gain	18p1131	18	18p	2330
Fusion_18p1131	Fusion	18p1131	18	18p	2331
Loss_18p1132	Loss	18p1132	18	18p	2332
Gain_18p1132	Gain	18p1132	18	18p	2333
Fusion_18p1132	Fusion	18p1132	18	18p	2334
Loss_19q1343	Loss	19q1343	19	19q	2335
Gain_19q1343	Gain	19q1343	19	19q	2336
Fusion_19q1343	Fusion	19q1343	19	19q	2337
Loss_19q1342	Loss	19q1342	19	19q	2338
Gain_19q1342	Gain	19q1342	19	19q	2339
Fusion_19q1342	Fusion	19q1342	19	19q	2340
Loss_19q1341	Loss	19q1341	19	19q	2341
Gain_19q1341	Gain	19q1341	19	19q	2342
Fusion_19q1341	Fusion	19q1341	19	19q	2343
Loss_19q1333	Loss	19q1333	19	19q	2344
Gain_19q1333	Gain	19q1333	19	19q	2345
Fusion_19q1333	Fusion	19q1333	19	19q	2346
Loss_19q1332	Loss	19q1332	19	19q	2347
Gain_19q1332	Gain	19q1332	19	19q	2348
Fusion_19q1332	Fusion	19q1332	19	19q	2349
Loss_19q1331	Loss	19q1331	19	19q	2350
Gain_19q1331	Gain	19q1331	19	19q	2351
Fusion_19q1331	Fusion	19q1331	19	19q	2352
Loss_19q132	Loss	19q132	19	19q	2353
Gain_19q132	Gain	19q132	19	19q	2354
Fusion_19q132	Fusion	19q132	19	19q	2355
Loss_19q1313	Loss	19q1313	19	19q	2356
Gain_19q1313	Gain	19q1313	19	19q	2357
Fusion_19q1313	Fusion	19q1313	19	19q	2358
Loss_19q1312	Loss	19q1312	19	19q	2359
Gain_19q1312	Gain	19q1312	19	19q	2360
Fusion_19q1312	Fusion	19q1312	19	19q	2361
Loss_19q1311	Loss	19q1311	19	19q	2362
Gain_19q1311	Gain	19q1311	19	19q	2363
Fusion_19q1311	Fusion	19q1311	19	19q	2364
Loss_19q12	Loss	19q12	19	19q	2365
Gain_19q12	Gain	19q12	19	19q	2366
Fusion_19q12	Fusion	19q12	19	19q	2367
Loss_19q11	Loss	19q11	19	19q	2368
Gain_19q11	Gain	19q11	19	19q	2369
Fusion_19q11	Fusion	19q11	19	19q	2370
Loss_19q10	Loss	19q10	19	19q	2371
Gain_19q10	Gain	19q10	19	19q	2372
Fusion_19q10	Fusion	19q10	19	19q	2373
Loss_19p10	Loss	19p10	19	19p	2374
Gain_19p10	Gain	19p10	19	19p	2375
Fusion_19p10	Fusion	19p10	19	19p	2376
Loss_19p11	Loss	19p11	19	19p	2377
Gain_19p11	Gain	19p11	19	19p	2378
Fusion_19p11	Fusion	19p11	19	19p	2379
Loss_19p12	Loss	19p12	19	19p	2380
Gain_19p12	Gain	19p12	19	19p	2381
Fusion_19p12	Fusion	19p12	19	19p	2382
Loss_19p1311	Loss	19p1311	19	19p	2383
Gain_19p1311	Gain	19p1311	19	19p	2384
Fusion_19p1311	Fusion	19p1311	19	19p	2385
Loss_19p1312	Loss	19p1312	19	19p	2386
Gain_19p1312	Gain	19p1312	19	19p	2387
Fusion_19p1312	Fusion	19p1312	19	19p	2388
Loss_19p1313	Loss	19p1313	19	19p	2389
Gain_19p1313	Gain	19p1313	19	19p	2390
Fusion_19p1313	Fusion	19p1313	19	19p	2391
Loss_19p132	Loss	19p132	19	19p	2392
Gain_19p132	Gain	19p132	19	19p	2393
Fusion_19p132	Fusion	19p132	19	19p	2394
Loss_19p133	Loss	19p133	19	19p	2395
Gain_19p133	Gain	19p133	19	19p	2396
Fusion_19p133	Fusion	19p133	19	19p	2397
Loss_20q1333	Loss	20q1333	20	20q	2398
Gain_20q1333	Gain	20q1333	20	20q	2399
Fusion_20q1333	Fusion	20q1333	20	20q	2400
Loss_20q1332	Loss	20q1332	20	20q	2401
Gain_20q1332	Gain	20q1332	20	20q	2402
Fusion_20q1332	Fusion	20q1332	20	20q	2403
Loss_20q1331	Loss	20q1331	20	20q	2404
Gain_20q1331	Gain	20q1331	20	20q	2405
Fusion_20q1331	Fusion	20q1331	20	20q	2406
Loss_20q132	Loss	20q132	20	20q	2407
Gain_20q132	Gain	20q132	20	20q	2408
Fusion_20q132	Fusion	20q132	20	20q	2409
Loss_20q1313	Loss	20q1313	20	20q	2410
Gain_20q1313	Gain	20q1313	20	20q	2411
Fusion_20q1313	Fusion	20q1313	20	20q	2412
Loss_20q1312	Loss	20q1312	20	20q	2413
Gain_20q1312	Gain	20q1312	20	20q	2414
Fusion_20q1312	Fusion	20q1312	20	20q	2415
Loss_20q1311	Loss	20q1311	20	20q	2416
Gain_20q1311	Gain	20q1311	20	20q	2417
Fusion_20q1311	Fusion	20q1311	20	20q	2418
Loss_20q12	Loss	20q12	20	20q	2419
Gain_20q12	Gain	20q12	20	20q	2420
Fusion_20q12	Fusion	20q12	20	20q	2421
Loss_20q1123	Loss	20q1123	20	20q	2422
Gain_20q1123	Gain	20q1123	20	20q	2423
Fusion_20q1123	Fusion	20q1123	20	20q	2424
Loss_20q1122	Loss	20q1122	20	20q	2425
Gain_20q1122	Gain	20q1122	20	20q	2426
Fusion_20q1122	Fusion	20q1122	20	20q	2427
Loss_20q1121	Loss	20q1121	20	20q	2428
Gain_20q1121	Gain	20q1121	20	20q	2429
Fusion_20q1121	Fusion	20q1121	20	20q	2430
Loss_20q111	Loss	20q111	20	20q	2431
Gain_20q111	Gain	20q111	20	20q	2432
Fusion_20q111	Fusion	20q111	20	20q	2433
Loss_20q10	Loss	20q10	20	20q	2434
Gain_20q10	Gain	20q10	20	20q	2435
Fusion_20q10	Fusion	20q10	20	20q	2436
Loss_20p10	Loss	20p10	20	20p	2437
Gain_20p10	Gain	20p10	20	20p	2438
Fusion_20p10	Fusion	20p10	20	20p	2439
Loss_20p111	Loss	20p111	20	20p	2440
Gain_20p111	Gain	20p111	20	20p	2441
Fusion_20p111	Fusion	20p111	20	20p	2442
Loss_20p1121	Loss	20p1121	20	20p	2443
Gain_20p1121	Gain	20p1121	20	20p	2444
Fusion_20p1121	Fusion	20p1121	20	20p	2445
Loss_20p1122	Loss	20p1122	20	20p	2446
Gain_20p1122	Gain	20p1122	20	20p	2447
Fusion_20p1122	Fusion	20p1122	20	20p	2448
Loss_20p1123	Loss	20p1123	20	20p	2449
Gain_20p1123	Gain	20p1123	20	20p	2450
Fusion_20p1123	Fusion	20p1123	20	20p	2451
Loss_20p121	Loss	20p121	20	20p	2452
Gain_20p121	Gain	20p121	20	20p	2453
Fusion_20p121	Fusion	20p121	20	20p	2454
Loss_20p122	Loss	20p122	20	20p	2455
Gain_20p122	Gain	20p122	20	20p	2456
Fusion_20p122	Fusion	20p122	20	20p	2457
Loss_20p123	Loss	20p123	20	20p	2458
Gain_20p123	Gain	20p123	20	20p	2459
Fusion_20p123	Fusion	20p123	20	20p	2460
Loss_20p13	Loss	20p13	20	20p	2461
Gain_20p13	Gain	20p13	20	20p	2462
Fusion_20p13	Fusion	20p13	20	20p	2463
Loss_21q223	Loss	21q223	21	21q	2464
Gain_21q223	Gain	21q223	21	21q	2465
Fusion_21q223	Fusion	21q223	21	21q	2466
Loss_21q222	Loss	21q222	21	21q	2467
Gain_21q222	Gain	21q222	21	21q	2468
Fusion_21q222	Fusion	21q222	21	21q	2469
Loss_21q2213	Loss	21q2213	21	21q	2470
Gain_21q2213	Gain	21q2213	21	21q	2471
Fusion_21q2213	Fusion	21q2213	21	21q	2472
Loss_21q2212	Loss	21q2212	21	21q	2473
Gain_21q2212	Gain	21q2212	21	21q	2474
Fusion_21q2212	Fusion	21q2212	21	21q	2475
Loss_21q2211	Loss	21q2211	21	21q	2476
Gain_21q2211	Gain	21q2211	21	21q	2477
Fusion_21q2211	Fusion	21q2211	21	21q	2478
Loss_21q213	Loss	21q213	21	21q	2479
Gain_21q213	Gain	21q213	21	21q	2480
Fusion_21q213	Fusion	21q213	21	21q	2481
Loss_21q212	Loss	21q212	21	21q	2482
Gain_21q212	Gain	21q212	21	21q	2483
Fusion_21q212	Fusion	21q212	21	21q	2484
Loss_21q211	Loss	21q211	21	21q	2485
Gain_21q211	Gain	21q211	21	21q	2486
Fusion_21q211	Fusion	21q211	21	21q	2487
Loss_21q112	Loss	21q112	21	21q	2488
Gain_21q112	Gain	21q112	21	21q	2489
Fusion_21q112	Fusion	21q112	21	21q	2490
Loss_21q111	Loss	21q111	21	21q	2491
Gain_21q111	Gain	21q111	21	21q	2492
Fusion_21q111	Fusion	21q111	21	21q	2493
Loss_21q10	Loss	21q10	21	21q	2494
Gain_21q10	Gain	21q10	21	21q	2495
Fusion_21q10	Fusion	21q10	21	21q	2496
Loss_21p10	Loss	21p10	21	21p	2497
Gain_21p10	Gain	21p10	21	21p	2498
Fusion_21p10	Fusion	21p10	21	21p	2499
Loss_21p111	Loss	21p111	21	21p	2500
Gain_21p111	Gain	21p111	21	21p	2501
Fusion_21p111	Fusion	21p111	21	21p	2502
Loss_21p112	Loss	21p112	21	21p	2503
Gain_21p112	Gain	21p112	21	21p	2504
Fusion_21p112	Fusion	21p112	21	21p	2505
Loss_21p12	Loss	21p12	21	21p	2506
Gain_21p12	Gain	21p12	21	21p	2507
Fusion_21p12	Fusion	21p12	21	21p	2508
Loss_21p13	Loss	21p13	21	21p	2509
Gain_21p13	Gain	21p13	21	21p	2510
Fusion_21p13	Fusion	21p13	21	21p	2511
Loss_22q1333	Loss	22q1333	22	22q	2512
Gain_22q1333	Gain	22q1333	22	22q	2513
Fusion_22q1333	Fusion	22q1333	22	22q	2514
Loss_22q1332	Loss	22q1332	22	22q	2515
Gain_22q1332	Gain	22q1332	22	22q	2516
Fusion_22q1332	Fusion	22q1332	22	22q	2517
Loss_22q1331	Loss	22q1331	22	22q	2518
Gain_22q1331	Gain	22q1331	22	22q	2519
Fusion_22q1331	Fusion	22q1331	22	22q	2520
Loss_22q132	Loss	22q132	22	22q	2521
Gain_22q132	Gain	22q132	22	22q	2522
Fusion_22q132	Fusion	22q132	22	22q	2523
Loss_22q131	Loss	22q131	22	22q	2524
Gain_22q131	Gain	22q131	22	22q	2525
Fusion_22q131	Fusion	22q131	22	22q	2526
Loss_22q123	Loss	22q123	22	22q	2527
Gain_22q123	Gain	22q123	22	22q	2528
Fusion_22q123	Fusion	22q123	22	22q	2529
Loss_22q122	Loss	22q122	22	22q	2530
Gain_22q122	Gain	22q122	22	22q	2531
Fusion_22q122	Fusion	22q122	22	22q	2532
Loss_22q121	Loss	22q121	22	22q	2533
Gain_22q121	Gain	22q121	22	22q	2534
Fusion_22q121	Fusion	22q121	22	22q	2535
Loss_22q1123	Loss	22q1123	22	22q	2536
Gain_22q1123	Gain	22q1123	22	22q	2537
Fusion_22q1123	Fusion	22q1123	22	22q	2538
Loss_22q1122	Loss	22q1122	22	22q	2539
Gain_22q1122	Gain	22q1122	22	22q	2540
Fusion_22q1122	Fusion	22q1122	22	22q	2541
Loss_22q1121	Loss	22q1121	22	22q	2542
Gain_22q1121	Gain	22q1121	22	22q	2543
Fusion_22q1121	Fusion	22q1121	22	22q	2544
Loss_22q111	Loss	22q111	22	22q	2545
Gain_22q111	Gain	22q111	22	22q	2546
Fusion_22q111	Fusion	22q111	22	22q	2547
Loss_22q10	Loss	22q10	22	22q	2548
Gain_22q10	Gain	22q10	22	22q	2549
Fusion_22q10	Fusion	22q10	22	22q	2550
Loss_22p10	Loss	22p10	22	22p	2551
Gain_22p10	Gain	22p10	22	22p	2552
Fusion_22p10	Fusion	22p10	22	22p	2553
Loss_22p111	Loss	22p111	22	22p	2554
Gain_22p111	Gain	22p111	22	22p	2555
Fusion_22p111	Fusion	22p111	22	22p	2556
Loss_22p112	Loss	22p112	22	22p	2557
Gain_22p112	Gain	22p112	22	22p	2558
Fusion_22p112	Fusion	22p112	22	22p	2559
Loss_22p12	Loss	22p12	22	22p	2560
Gain_22p12	Gain	22p12	22	22p	2561
Fusion_22p12	Fusion	22p12	22	22p	2562
Loss_22p13	Loss	22p13	22	22p	2563
Gain_22p13	Gain	22p13	22	22p	2564
Fusion_22p13	Fusion	22p13	22	22p	2565
Loss_Xq28	Loss	Xq28	X	Xq	2566
Gain_Xq28	Gain	Xq28	X	Xq	2567
Fusion_Xq28	Fusion	Xq28	X	Xq	2568
Loss_Xq273	Loss	Xq273	X	Xq	2569
Gain_Xq273	Gain	Xq273	X	Xq	2570
Fusion_Xq273	Fusion	Xq273	X	Xq	2571
Loss_Xq272	Loss	Xq272	X	Xq	2572
Gain_Xq272	Gain	Xq272	X	Xq	2573
Fusion_Xq272	Fusion	Xq272	X	Xq	2574
Loss_Xq271	Loss	Xq271	X	Xq	2575
Gain_Xq271	Gain	Xq271	X	Xq	2576
Fusion_Xq271	Fusion	Xq271	X	Xq	2577
Loss_Xq263	Loss	Xq263	X	Xq	2578
Gain_Xq263	Gain	Xq263	X	Xq	2579
Fusion_Xq263	Fusion	Xq263	X	Xq	2580
Loss_Xq262	Loss	Xq262	X	Xq	2581
Gain_Xq262	Gain	Xq262	X	Xq	2582
Fusion_Xq262	Fusion	Xq262	X	Xq	2583
Loss_Xq261	Loss	Xq261	X	Xq	2584
Gain_Xq261	Gain	Xq261	X	Xq	2585
Fusion_Xq261	Fusion	Xq261	X	Xq	2586
Loss_Xq25	Loss	Xq25	X	Xq	2587
Gain_Xq25	Gain	Xq25	X	Xq	2588
Fusion_Xq25	Fusion	Xq25	X	Xq	2589
Loss_Xq24	Loss	Xq24	X	Xq	2590
Gain_Xq24	Gain	Xq24	X	Xq	2591
Fusion_Xq24	Fusion	Xq24	X	Xq	2592
Loss_Xq23	Loss	Xq23	X	Xq	2593
Gain_Xq23	Gain	Xq23	X	Xq	2594
Fusion_Xq23	Fusion	Xq23	X	Xq	2595
Loss_Xq223	Loss	Xq223	X	Xq	2596
Gain_Xq223	Gain	Xq223	X	Xq	2597
Fusion_Xq223	Fusion	Xq223	X	Xq	2598
Loss_Xq222	Loss	Xq222	X	Xq	2599
Gain_Xq222	Gain	Xq222	X	Xq	2600
Fusion_Xq222	Fusion	Xq222	X	Xq	2601
Loss_Xq221	Loss	Xq221	X	Xq	2602
Gain_Xq221	Gain	Xq221	X	Xq	2603
Fusion_Xq221	Fusion	Xq221	X	Xq	2604
Loss_Xq2133	Loss	Xq2133	X	Xq	2605
Gain_Xq2133	Gain	Xq2133	X	Xq	2606
Fusion_Xq2133	Fusion	Xq2133	X	Xq	2607
Loss_Xq2132	Loss	Xq2132	X	Xq	2608
Gain_Xq2132	Gain	Xq2132	X	Xq	2609
Fusion_Xq2132	Fusion	Xq2132	X	Xq	2610
Loss_Xq2131	Loss	Xq2131	X	Xq	2611
Gain_Xq2131	Gain	Xq2131	X	Xq	2612
Fusion_Xq2131	Fusion	Xq2131	X	Xq	2613
Loss_Xq212	Loss	Xq212	X	Xq	2614
Gain_Xq212	Gain	Xq212	X	Xq	2615
Fusion_Xq212	Fusion	Xq212	X	Xq	2616
Loss_Xq211	Loss	Xq211	X	Xq	2617
Gain_Xq211	Gain	Xq211	X	Xq	2618
Fusion_Xq211	Fusion	Xq211	X	Xq	2619
Loss_Xq133	Loss	Xq133	X	Xq	2620
Gain_Xq133	Gain	Xq133	X	Xq	2621
Fusion_Xq133	Fusion	Xq133	X	Xq	2622
Loss_Xq132	Loss	Xq132	X	Xq	2623
Gain_Xq132	Gain	Xq132	X	Xq	2624
Fusion_Xq132	Fusion	Xq132	X	Xq	2625
Loss_Xq131	Loss	Xq131	X	Xq	2626
Gain_Xq131	Gain	Xq131	X	Xq	2627
Fusion_Xq131	Fusion	Xq131	X	Xq	2628
Loss_Xq12	Loss	Xq12	X	Xq	2629
Gain_Xq12	Gain	Xq12	X	Xq	2630
Fusion_Xq12	Fusion	Xq12	X	Xq	2631
Loss_Xq112	Loss	Xq112	X	Xq	2632
Gain_Xq112	Gain	Xq112	X	Xq	2633
Fusion_Xq112	Fusion	Xq112	X	Xq	2634
Loss_Xq111	Loss	Xq111	X	Xq	2635
Gain_Xq111	Gain	Xq111	X	Xq	2636
Fusion_Xq111	Fusion	Xq111	X	Xq	2637
Loss_Xq10	Loss	Xq10	X	Xq	2638
Gain_Xq10	Gain	Xq10	X	Xq	2639
Fusion_Xq10	Fusion	Xq10	X	Xq	2640
Loss_Xp10	Loss	Xp10	X	Xp	2641
Gain_Xp10	Gain	Xp10	X	Xp	2642
Fusion_Xp10	Fusion	Xp10	X	Xp	2643
Loss_Xp111	Loss	Xp111	X	Xp	2644
Gain_Xp111	Gain	Xp111	X	Xp	2645
Fusion_Xp111	Fusion	Xp111	X	Xp	2646
Loss_Xp1121	Loss	Xp1121	X	Xp	2647
Gain_Xp1121	Gain	Xp1121	X	Xp	2648
Fusion_Xp1121	Fusion	Xp1121	X	Xp	2649
Loss_Xp1122	Loss	Xp1122	X	Xp	2650
Gain_Xp1122	Gain	Xp1122	X	Xp	2651
Fusion_Xp1122	Fusion	Xp1122	X	Xp	2652
Loss_Xp1123	Loss	Xp1123	X	Xp	2653
Gain_Xp1123	Gain	Xp1123	X	Xp	2654
Fusion_Xp1123	Fusion	Xp1123	X	Xp	2655
Loss_Xp113	Loss	Xp113	X	Xp	2656
Gain_Xp113	Gain	Xp113	X	Xp	2657
Fusion_Xp113	Fusion	Xp113	X	Xp	2658
Loss_Xp114	Loss	Xp114	X	Xp	2659
Gain_Xp114	Gain	Xp114	X	Xp	2660
Fusion_Xp114	Fusion	Xp114	X	Xp	2661
Loss_Xp211	Loss	Xp211	X	Xp	2662
Gain_Xp211	Gain	Xp211	X	Xp	2663
Fusion_Xp211	Fusion	Xp211	X	Xp	2664
Loss_Xp212	Loss	Xp212	X	Xp	2665
Gain_Xp212	Gain	Xp212	X	Xp	2666
Fusion_Xp212	Fusion	Xp212	X	Xp	2667
Loss_Xp213	Loss	Xp213	X	Xp	2668
Gain_Xp213	Gain	Xp213	X	Xp	2669
Fusion_Xp213	Fusion	Xp213	X	Xp	2670
Loss_Xp2211	Loss	Xp2211	X	Xp	2671
Gain_Xp2211	Gain	Xp2211	X	Xp	2672
Fusion_Xp2211	Fusion	Xp2211	X	Xp	2673
Loss_Xp2212	Loss	Xp2212	X	Xp	2674
Gain_Xp2212	Gain	Xp2212	X	Xp	2675
Fusion_Xp2212	Fusion	Xp2212	X	Xp	2676
Loss_Xp2213	Loss	Xp2213	X	Xp	2677
Gain_Xp2213	Gain	Xp2213	X	Xp	2678
Fusion_Xp2213	Fusion	Xp2213	X	Xp	2679
Loss_Xp222	Loss	Xp222	X	Xp	2680
Gain_Xp222	Gain	Xp222	X	Xp	2681
Fusion_Xp222	Fusion	Xp222	X	Xp	2682
Loss_Xp2231	Loss	Xp2231	X	Xp	2683
Gain_Xp2231	Gain	Xp2231	X	Xp	2684
Fusion_Xp2231	Fusion	Xp2231	X	Xp	2685
Loss_Xp2232	Loss	Xp2232	X	Xp	2686
Gain_Xp2232	Gain	Xp2232	X	Xp	2687
Fusion_Xp2232	Fusion	Xp2232	X	Xp	2688
Loss_Xp2233	Loss	Xp2233	X	Xp	2689
Gain_Xp2233	Gain	Xp2233	X	Xp	2690
Fusion_Xp2233	Fusion	Xp2233	X	Xp	2691
Loss_Yq12	Loss	Yq12	Y	Yq	2692
Gain_Yq12	Gain	Yq12	Y	Yq	2693
Fusion_Yq12	Fusion	Yq12	Y	Yq	2694
Loss_Yq1123	Loss	Yq1123	Y	Yq	2695
Gain_Yq1123	Gain	Yq1123	Y	Yq	2696
Fusion_Yq1123	Fusion	Yq1123	Y	Yq	2697
Loss_Yq11223	Loss	Yq11223	Y	Yq	2698
Gain_Yq11223	Gain	Yq11223	Y	Yq	2699
Fusion_Yq11223	Fusion	Yq11223	Y	Yq	2700
Loss_Yq11222	Loss	Yq11222	Y	Yq	2701
Gain_Yq11222	Gain	Yq11222	Y	Yq	2702
Fusion_Yq11222	Fusion	Yq11222	Y	Yq	2703
Loss_Yq11221	Loss	Yq11221	Y	Yq	2704
Gain_Yq11221	Gain	Yq11221	Y	Yq	2705
Fusion_Yq11221	Fusion	Yq11221	Y	Yq	2706
Loss_Yq1121	Loss	Yq1121	Y	Yq	2707
Gain_Yq1121	Gain	Yq1121	Y	Yq	2708
Fusion_Yq1121	Fusion	Yq1121	Y	Yq	2709
Loss_Yq111	Loss	Yq111	Y	Yq	2710
Gain_Yq111	Gain	Yq111	Y	Yq	2711
Fusion_Yq111	Fusion	Yq111	Y	Yq	2712
Loss_Yq10	Loss	Yq10	Y	Yq	2713
Gain_Yq10	Gain	Yq10	Y	Yq	2714
Fusion_Yq10	Fusion	Yq10	Y	Yq	2715
Loss_Yp10	Loss	Yp10	Y	Yp	2716
Gain_Yp10	Gain	Yp10	Y	Yp	2717
Fusion_Yp10	Fusion	Yp10	Y	Yp	2718
Loss_Yp111	Loss	Yp111	Y	Yp	2719
Gain_Yp111	Gain	Yp111	Y	Yp	2720
Fusion_Yp111	Fusion	Yp111	Y	Yp	2721
Loss_Yp112	Loss	Yp112	Y	Yp	2722
Gain_Yp112	Gain	Yp112	Y	Yp	2723
Fusion_Yp112	Fusion	Yp112	Y	Yp	2724
Loss_Yp1131	Loss	Yp1131	Y	Yp	2725
Gain_Yp1131	Gain	Yp1131	Y	Yp	2726
Fusion_Yp1131	Fusion	Yp1131	Y	Yp	2727
Loss_Yp1132	Loss	Yp1132	Y	Yp	2728
Gain_Yp1132	Gain	Yp1132	Y	Yp	2729
Fusion_Yp1132	Fusion	Yp1132	Y	Yp	2730
